COMPOUND_NAME	SACRI_PERIOD	DOSE_LEVEL	RBC(x10_4/ul)	Hb(g/dL)	Ht(%)	MCV(fL)	MCH(pg)	MCHC(%)	Ret(%)	Plat(x10_4/uL)	WBC(x10_2/uL)	Neu(%)	Eos(%)	Bas(%)	Mono(%)	Lym(%)	PT(s)	APTT(s)	Fbg(mg/dL)	ALP(IU/L)	TC(mg/dL)	TG(mg/dL)	PL(mg/dL)	TBIL(mg/dL)	DBIL(mg/dL)	GLC(mg/dL)	BUN(mg/dL)	CRE(mg/dL)	Na(meq/L)	K(meq/L)	Cl(meq/L)	Ca(mg/dL)	IP(mg/dL)	TP(g/dL)	RALB(g/dL)	A/G	AST(IU/L)	ALT(IU/L)	LDH(IU/L)	GTP(IU/L)	stratify_col
ranitidine	15 day	Low	668.0	15.0	41.9	62.8	22.5	35.9	4.2	88.2	194.0	10.0	0.0	0.0	2.0	86.0	12.1	22.1	245.0	998.0	89.0	133.0	160.0	0.18	0.1	208.0	15.0	0.4	143.0	3.7	105.0	10.7	7.3	5.9	3.1	1.1	71.0	45.0	238.0	1.0	ranitidine_15 day_Low
ranitidine	15 day	Low	717.0	15.3	41.9	58.5	21.3	36.4	3.1	103.5	87.3	18.0	1.0	0.0	2.0	78.0	11.9	20.7	245.0	838.0	67.0	116.0	143.0	0.16	0.09	176.0	16.0	0.5	144.0	3.9	105.0	10.7	6.1	6.2	3.8	1.6	62.0	34.0	127.0	1.0	ranitidine_15 day_Low
ranitidine	15 day	Low	724.0	15.6	43.3	59.8	21.6	36.1	3.7	90.6	97.8	19.0	1.0	0.0	2.0	73.0	12.2	19.2	225.0	710.0	68.0	183.0	161.0	0.18	0.12	183.0	17.0	0.5	141.0	4.0	102.0	10.7	6.7	6.0	3.6	1.5	57.0	29.0	155.0	1.0	ranitidine_15 day_Low
ranitidine	15 day	Low	652.0	14.0	38.4	58.9	21.4	36.3	4.2	116.2	96.6	17.0	1.0	0.0	3.0	77.0	12.0	16.7	266.0	751.0	77.0	125.0	166.0	0.15	0.09	184.0	18.0	0.4	141.0	3.8	103.0	11.2	7.1	6.1	3.4	1.3	64.0	42.0	138.0	1.0	ranitidine_15 day_Low
ranitidine	29 day	Low	751.0	15.5	43.0	57.3	20.7	36.1	1.9	104.5	126.8	15.0	1.0	1.0	2.0	80.0	12.1	20.0	222.0	595.0	64.0	77.0	131.0	0.14	0.08	258.0	17.0	0.5	139.0	4.2	101.0	10.0	7.1	6.0	3.2	1.1	76.0	37.0	175.0	1.0	ranitidine_29 day_Low
ranitidine	29 day	Low	795.0	15.8	46.0	57.8	19.9	34.4	2.1	93.6	140.7	12.0	1.0	0.0	2.0	82.0	11.8	20.5	241.0	590.0	73.0	119.0	148.0	0.17	0.11	214.0	17.0	0.6	142.0	3.6	104.0	10.4	6.7	6.7	3.8	1.3	58.0	35.0	200.0	2.0	ranitidine_29 day_Low
ranitidine	29 day	Low	808.0	15.2	44.2	54.7	18.8	34.4	1.4	99.2	120.9	11.0	1.0	0.0	1.0	86.0	13.0	21.9	225.0	625.0	60.0	131.0	138.0	0.17	0.11	203.0	18.0	0.5	143.0	3.2	105.0	10.4	5.9	6.4	3.7	1.4	62.0	28.0	98.0	1.0	ranitidine_29 day_Low
ranitidine	29 day	Low	845.0	16.5	47.1	55.7	19.5	35.0	1.8	107.1	117.7	10.0	1.0	0.0	2.0	85.0	12.3	21.7	228.0	681.0	65.0	89.0	138.0	0.16	0.08	217.0	17.0	0.5	141.0	3.5	103.0	10.6	6.9	6.2	3.6	1.4	65.0	33.0	256.0	1.0	ranitidine_29 day_Low
ranitidine	29 day	Low	788.0	15.7	45.0	57.1	19.9	34.8	2.0	114.2	92.4	16.0	1.0	0.0	2.0	80.0	12.0	20.4	228.0	616.0	64.0	120.0	137.0	0.14	0.09	209.0	17.0	0.5	142.0	3.4	103.0	10.2	6.4	6.0	3.3	1.2	56.0	31.0	93.0	1.0	ranitidine_29 day_Low
ranitidine	8 day	Middle	646.0	13.9	39.0	60.4	21.5	35.6	4.8	123.7	79.7	13.0	1.0	0.0	2.0	81.0	12.0	19.6	219.0	764.0	78.0	120.0	146.0	0.15	0.1	215.0	13.0	0.4	140.0	3.5	105.0	10.5	7.3	5.5	3.5	1.8	60.0	36.0	140.0	1.0	ranitidine_8 day_Middle
ranitidine	8 day	Middle	657.0	14.4	40.6	61.9	22.0	35.5	4.7	115.6	75.2	10.0	1.0	0.0	2.0	86.0	12.6	20.3	219.0	791.0	64.0	101.0	135.0	0.15	0.1	242.0	16.0	0.4	143.0	3.8	105.0	10.5	7.4	5.6	3.3	1.4	59.0	37.0	203.0	3.0	ranitidine_8 day_Middle
ranitidine	8 day	Middle	644.0	13.9	39.5	61.4	21.6	35.3	5.2	146.8	95.5	18.0	1.0	0.0	1.0	79.0	12.2	20.6	231.0	973.0	72.0	102.0	141.0	0.15	0.08	205.0	16.0	0.5	141.0	4.3	103.0	10.5	7.9	5.6	3.4	1.5	65.0	33.0	176.0	1.0	ranitidine_8 day_Middle
ranitidine	8 day	Middle	680.0	15.3	42.9	63.2	22.5	35.6	3.4	125.4	58.3	7.0	1.0	0.0	1.0	90.0	12.8	23.3	234.0	628.0	72.0	44.0	133.0	0.13	0.07	187.0	12.0	0.4	142.0	3.6	105.0	10.7	7.2	5.8	3.6	1.6	55.0	28.0	182.0	1.0	ranitidine_8 day_Middle
ranitidine	8 day	Middle	594.0	13.2	37.5	63.2	22.3	35.3	5.9	140.5	99.4	14.0	1.0	0.0	2.0	82.0	12.3	19.1	234.0	855.0	78.0	48.0	136.0	0.13	0.07	209.0	16.0	0.4	139.0	4.0	101.0	11.0	7.8	5.8	3.4	1.4	68.0	32.0	95.0	1.0	ranitidine_8 day_Middle
ranitidine	15 day	Middle	739.0	14.9	41.8	56.5	20.2	35.7	3.7	103.6	126.0	17.0	1.0	0.0	3.0	78.0	11.5	20.2	234.0	867.0	70.0	180.0	159.0	0.18	0.12	227.0	18.0	0.4	141.0	4.1	102.0	10.3	7.1	5.9	3.5	1.5	72.0	34.0	188.0	1.0	ranitidine_15 day_Middle
ranitidine	15 day	Middle	705.0	15.1	41.9	59.4	21.5	36.2	3.5	128.9	93.5	13.0	1.0	0.0	2.0	83.0	12.4	19.7	238.0	708.0	69.0	122.0	150.0	0.18	0.12	194.0	19.0	0.5	143.0	3.9	103.0	11.1	6.9	5.9	3.5	1.5	66.0	34.0	243.0	1.0	ranitidine_15 day_Middle
ranitidine	15 day	Middle	699.0	14.9	40.9	58.6	21.3	36.3	3.1	114.2	84.0	18.0	1.0	0.0	3.0	76.0	12.0	18.6	271.0	868.0	63.0	164.0	146.0	0.13	0.08	197.0	15.0	0.5	143.0	4.0	105.0	10.3	7.3	5.9	3.4	1.4	61.0	36.0	88.0	1.0	ranitidine_15 day_Middle
ranitidine	15 day	Middle	627.0	13.7	38.1	60.8	21.9	36.0	4.8	135.5	123.7	23.0	0.0	0.0	2.0	73.0	12.4	18.3	231.0	845.0	78.0	91.0	155.0	0.14	0.07	214.0	19.0	0.5	142.0	4.0	104.0	10.4	7.2	6.2	3.4	1.2	71.0	35.0	256.0	1.0	ranitidine_15 day_Middle
ranitidine	15 day	Middle	666.0	14.5	40.4	60.6	21.7	35.9	4.2	105.0	128.6	21.0	1.0	0.0	2.0	74.0	12.1	18.5	222.0	959.0	63.0	155.0	148.0	0.17	0.1	187.0	16.0	0.5	142.0	3.9	104.0	10.7	7.0	6.0	3.7	1.6	82.0	43.0	369.0	1.0	ranitidine_15 day_Middle
ranitidine	29 day	Middle	717.0	15.5	42.2	58.9	21.6	36.6	1.9	108.7	116.6	7.0	1.0	0.0	1.0	90.0	12.1	22.4	207.0	582.0	57.0	193.0	138.0	0.22	0.16	235.0	19.0	0.5	140.0	3.5	101.0	10.4	7.0	5.9	3.4	1.4	58.0	43.0	122.0	0.0	ranitidine_29 day_Middle
ranitidine	29 day	Middle	742.0	15.7	43.9	59.1	21.2	35.9	2.2	124.0	101.3	11.0	1.0	0.0	2.0	84.0	12.0	20.2	222.0	560.0	59.0	159.0	129.0	0.18	0.12	190.0	16.0	0.4	141.0	3.6	103.0	10.6	6.8	6.0	3.3	1.2	55.0	29.0	103.0	1.0	ranitidine_29 day_Middle
ranitidine	29 day	Middle	727.0	14.4	44.5	61.3	19.8	32.4	2.5	106.3	102.7	18.0	1.0	0.0	2.0	78.0	12.6	19.6	219.0	748.0	64.0	99.0	132.0	0.13	0.08	180.0	16.0	0.5	142.0	3.8	104.0	10.2	6.6	6.0	3.4	1.3	62.0	33.0	87.0	2.0	ranitidine_29 day_Middle
ranitidine	29 day	Middle	831.0	15.0	43.3	52.1	18.0	34.6	2.0	110.6	129.8	13.0	2.0	0.0	2.0	82.0	11.9	19.6	214.0	662.0	74.0	118.0	159.0	0.16	0.1	180.0	18.0	0.5	141.0	3.7	103.0	10.5	6.9	6.2	3.5	1.3	61.0	36.0	81.0	0.0	ranitidine_29 day_Middle
ranitidine	29 day	Middle	718.0	15.9	42.3	58.9	22.1	37.5	2.6	100.2	138.2	21.0	1.0	0.0	2.0	73.0	12.7	23.3	219.0	659.0	69.0	59.0	134.0	0.15	0.08	215.0	21.0	0.5	142.0	3.5	103.0	10.6	7.4	6.3	3.5	1.2	65.0	32.0	167.0	2.0	ranitidine_29 day_Middle
ranitidine	8 day	High	628.0	13.5	38.5	61.4	21.6	35.2	5.6	112.9	104.3	12.0	1.0	0.0	2.0	84.0	12.7	19.1	193.0	748.0	57.0	61.0	110.0	0.14	0.08	213.0	18.0	0.4	140.0	3.7	104.0	10.5	7.2	5.3	3.2	1.5	62.0	27.0	112.0	1.0	ranitidine_8 day_High
ranitidine	8 day	High	644.0	13.9	39.1	60.8	21.6	35.6	4.8	116.7	119.4	10.0	1.0	0.0	2.0	85.0	12.1	19.9	214.0	887.0	84.0	40.0	137.0	0.14	0.08	245.0	18.0	0.4	141.0	3.5	105.0	10.1	7.9	5.5	3.3	1.5	78.0	41.0	330.0	1.0	ranitidine_8 day_High
ranitidine	8 day	High	630.0	13.8	38.2	60.7	21.9	36.1	4.9	113.6	113.5	16.0	1.0	0.0	1.0	80.0	12.4	20.0	234.0	789.0	90.0	123.0	158.0	0.16	0.11	225.0	16.0	0.4	140.0	3.8	103.0	10.6	7.9	5.6	3.3	1.4	58.0	36.0	114.0	0.0	ranitidine_8 day_High
ranitidine	8 day	High	670.0	14.4	40.6	60.5	21.5	35.6	4.9	132.1	61.8	17.0	1.0	0.0	2.0	78.0	12.5	19.8	231.0	987.0	72.0	109.0	134.0	0.15	0.1	204.0	17.0	0.4	142.0	3.7	104.0	11.3	7.7	5.6	3.5	1.7	64.0	42.0	172.0	1.0	ranitidine_8 day_High
ranitidine	8 day	High	625.0	13.7	39.1	62.6	22.0	35.1	4.9	133.6	95.9	9.0	0.0	0.0	1.0	84.0	12.7	19.0	212.0	851.0	81.0	79.0	147.0	0.12	0.07	235.0	15.0	0.5	140.0	3.7	102.0	11.2	8.1	5.5	3.0	1.2	65.0	40.0	120.0	1.0	ranitidine_8 day_High
ranitidine	15 day	High	647.0	13.8	38.2	58.9	21.3	36.2	4.6	120.4	98.0	20.0	1.0	0.0	3.0	75.0	12.0	19.4	222.0	748.0	57.0	122.0	128.0	0.16	0.09	196.0	16.0	0.4	140.0	4.1	101.0	10.2	6.8	5.8	3.6	1.6	62.0	40.0	152.0	1.0	ranitidine_15 day_High
ranitidine	15 day	High	697.0	15.0	41.3	59.2	21.6	36.4	2.7	119.9	85.0	14.0	1.0	0.0	2.0	82.0	11.7	19.1	249.0	831.0	64.0	143.0	143.0	0.15	0.09	203.0	19.0	0.5	143.0	4.7	104.0	10.6	7.5	6.0	3.4	1.3	56.0	30.0	295.0	1.0	ranitidine_15 day_High
ranitidine	15 day	High	701.0	14.7	40.9	58.3	21.0	36.0	4.0	119.7	101.5	18.0	1.0	0.0	3.0	77.0	12.0	18.8	231.0	742.0	68.0	130.0	149.0	0.15	0.08	198.0	16.0	0.5	143.0	4.1	105.0	10.5	6.9	5.8	3.5	1.5	60.0	37.0	86.0	1.0	ranitidine_15 day_High
ranitidine	15 day	High	729.0	15.4	42.9	58.9	21.2	36.0	3.9	106.7	76.4	15.0	1.0	0.0	2.0	82.0	12.2	18.5	241.0	870.0	71.0	51.0	129.0	0.15	0.07	179.0	22.0	0.6	142.0	4.2	104.0	10.7	7.8	6.0	3.6	1.5	74.0	44.0	322.0	1.0	ranitidine_15 day_High
ranitidine	15 day	High	656.0	13.6	38.1	58.1	20.7	35.7	6.1	126.7	77.6	23.0	1.0	0.0	2.0	73.0	12.4	18.5	228.0	734.0	72.0	74.0	140.0	0.12	0.07	189.0	15.0	0.5	141.0	4.1	101.0	10.7	8.0	5.6	3.2	1.3	62.0	35.0	174.0	2.0	ranitidine_15 day_High
ranitidine	29 day	High	770.0	15.1	42.2	54.7	19.6	35.9	2.2	121.3	107.6	17.0	1.0	0.0	2.0	79.0	12.0	19.2	225.0	730.0	59.0	78.0	125.0	0.15	0.08	202.0	16.0	0.5	141.0	4.1	103.0	10.1	6.3	5.8	3.4	1.4	67.0	41.0	118.0	1.0	ranitidine_29 day_High
ranitidine	29 day	High	764.0	15.6	43.7	57.3	20.4	35.7	2.2	115.2	123.6	25.0	1.0	0.0	1.0	71.0	12.3	17.7	222.0	490.0	79.0	127.0	152.0	0.15	0.1	188.0	16.0	0.5	141.0	3.6	103.0	10.1	6.8	6.1	3.5	1.3	54.0	28.0	90.0	1.0	ranitidine_29 day_High
ranitidine	29 day	High	768.0	15.8	43.5	56.6	20.6	36.3	1.6	102.3	95.7	8.0	1.0	0.0	2.0	87.0	12.2	19.9	231.0	498.0	67.0	112.0	145.0	0.16	0.09	215.0	19.0	0.5	141.0	4.0	101.0	10.4	7.4	6.2	3.4	1.2	53.0	31.0	83.0	1.0	ranitidine_29 day_High
ranitidine	29 day	High	764.0	15.2	43.0	56.3	19.9	35.4	2.6	99.6	93.9	25.0	2.0	0.0	2.0	71.0	11.9	19.3	271.0	620.0	82.0	60.0	154.0	0.15	0.1	178.0	19.0	0.5	144.0	3.4	103.0	10.8	7.4	6.5	3.7	1.3	72.0	50.0	93.0	0.0	ranitidine_29 day_High
ranitidine	29 day	High	783.0	15.8	44.0	56.2	20.2	36.0	2.2	126.4	102.5	18.0	1.0	0.0	2.0	78.0	12.5	23.1	222.0	476.0	65.0	103.0	137.0	0.17	0.1	210.0	16.0	0.5	141.0	3.8	101.0	11.0	8.0	6.0	3.4	1.3	59.0	44.0	187.0	1.0	ranitidine_29 day_High
nicotinic acid	8 day	Low	639.0	13.5	39.6	61.9	21.2	34.2	6.8	107.3	132.4	10.0	1.0	0.0	3.0	85.0	16.0	22.7	322.0	1442.0	60.0	172.0	136.0	0.0	0.0	175.0	16.0	0.2	139.0	4.7	104.0	11.0	7.5	5.7	3.0	1.1	63.0	36.0	148.0	1.0	nicotinic acid_8 day_Low
nicotinic acid	8 day	Low	624.0	13.1	38.1	61.1	21.0	34.3	6.2	113.7	116.9	10.0	1.0	0.0	4.0	83.0	16.2	19.6	287.0	1834.0	61.0	112.0	136.0	0.0	0.0	173.0	21.0	0.2	139.0	5.5	104.0	10.7	7.5	5.5	3.0	1.2	76.0	53.0	153.0	1.0	nicotinic acid_8 day_Low
nicotinic acid	8 day	Low	653.0	13.3	39.8	61.0	20.4	33.4	5.6	122.7	123.8	12.0	1.0	0.0	3.0	83.0	16.0	22.7	327.0	1642.0	65.0	173.0	145.0	0.0	0.0	172.0	17.0	0.1	140.0	4.3	105.0	11.0	7.5	5.5	3.0	1.2	70.0	37.0	148.0	2.0	nicotinic acid_8 day_Low
nicotinic acid	8 day	Low	676.0	13.7	40.3	59.6	20.2	33.9	5.9	101.9	82.8	18.0	1.0	0.0	3.0	77.0	15.8	21.6	312.0	2145.0	75.0	106.0	150.0	0.0	0.0	176.0	15.0	0.2	138.0	4.5	105.0	10.4	7.3	5.5	2.7	1.0	73.0	60.0	120.0	1.0	nicotinic acid_8 day_Low
nicotinic acid	8 day	Low	658.0	13.9	39.9	60.6	21.1	34.8	4.8	100.9	90.1	14.0	1.0	0.0	2.0	82.0	16.2	20.1	332.0	1638.0	72.0	187.0	158.0	0.0	0.0	161.0	17.0	0.1	138.0	4.4	106.0	10.5	6.5	5.5	2.9	1.1	63.0	36.0	136.0	2.0	nicotinic acid_8 day_Low
nicotinic acid	15 day	Low	772.0	15.3	45.3	58.7	19.9	33.9	3.5	101.3	95.0	20.0	1.0	0.0	2.0	76.0	15.4	22.8	334.0	1923.0	50.0	129.0	126.0	0.0	0.0	203.0	18.0	0.2	138.0	4.1	106.0	10.2	5.6	5.7	3.0	1.1	82.0	51.0	303.0	1.0	nicotinic acid_15 day_Low
nicotinic acid	15 day	Low	683.0	14.0	40.0	58.6	20.5	35.0	3.5	89.0	98.4	20.0	1.0	0.0	2.0	76.0	16.8	22.6	334.0	1712.0	51.0	199.0	126.0	0.0	0.0	192.0	16.0	0.2	139.0	3.6	106.0	10.4	6.0	5.8	2.9	1.0	68.0	38.0	202.0	2.0	nicotinic acid_15 day_Low
nicotinic acid	15 day	Low	658.0	13.6	40.7	61.9	20.7	33.4	5.7	126.7	98.6	19.0	1.0	0.0	3.0	76.0	15.4	22.6	298.0	1563.0	74.0	126.0	153.0	0.01	0.0	206.0	17.0	0.2	138.0	4.7	105.0	10.5	6.9	5.7	3.0	1.1	63.0	42.0	166.0	2.0	nicotinic acid_15 day_Low
nicotinic acid	15 day	Low	656.0	13.8	40.9	62.4	21.0	33.6	5.1	104.5	100.8	23.0	1.0	0.0	2.0	72.0	15.3	23.2	295.0	1158.0	84.0	195.0	169.0	0.0	0.0	182.0	17.0	0.2	139.0	3.6	102.0	10.7	7.4	5.7	3.0	1.1	74.0	39.0	150.0	1.0	nicotinic acid_15 day_Low
nicotinic acid	15 day	Low	656.0	13.8	40.6	61.8	21.0	33.9	5.9	116.6	120.7	18.0	1.0	0.0	4.0	76.0	15.9	22.2	393.0	1307.0	75.0	105.0	148.0	0.0	0.0	199.0	17.0	0.2	138.0	3.9	104.0	10.6	6.3	5.9	3.0	1.0	81.0	44.0	224.0	1.0	nicotinic acid_15 day_Low
nicotinic acid	29 day	Low	779.0	15.4	43.3	55.6	19.7	35.5	2.6	106.3	112.8	10.0	1.0	0.0	2.0	85.0	16.1	23.6	336.0	1388.0	78.0	170.0	147.0	0.0	0.0	181.0	21.0	0.2	143.0	3.8	107.0	10.4	5.7	5.9	3.0	1.0	70.0	43.0	130.0	2.0	nicotinic acid_29 day_Low
nicotinic acid	29 day	Low	719.0	14.1	41.5	57.6	19.6	33.9	4.2	98.6	97.1	16.0	1.0	0.0	3.0	79.0	16.8	24.5	298.0	1015.0	70.0	119.0	142.0	0.03	0.0	203.0	14.0	0.2	144.0	4.3	107.0	10.5	8.3	6.0	3.1	1.1	62.0	39.0	125.0	2.0	nicotinic acid_29 day_Low
nicotinic acid	29 day	Low	799.0	15.5	43.7	54.7	19.4	35.4	1.9	88.5	99.8	8.0	1.0	0.0	2.0	87.0	16.4	26.9	303.0	1296.0	64.0	199.0	154.0	0.01	0.0	174.0	20.0	0.2	143.0	4.6	108.0	10.9	5.4	6.2	3.4	1.2	66.0	39.0	166.0	2.0	nicotinic acid_29 day_Low
nicotinic acid	29 day	Low	762.0	15.7	44.4	58.3	20.6	35.3	2.4	97.2	132.7	17.0	1.0	0.0	3.0	78.0	16.8	25.0	317.0	1237.0	57.0	165.0	131.0	0.01	0.0	222.0	17.0	0.2	144.0	4.2	107.0	10.1	5.8	5.9	3.0	1.0	60.0	40.0	125.0	2.0	nicotinic acid_29 day_Low
nicotinic acid	29 day	Low	791.0	15.5	42.7	53.9	19.6	36.2	3.0	120.5	144.4	8.0	1.0	0.0	2.0	88.0	16.3	24.4	398.0	1313.0	84.0	141.0	164.0	0.02	0.0	184.0	19.0	0.2	143.0	3.9	106.0	10.2	7.3	5.9	3.1	1.1	65.0	38.0	101.0	2.0	nicotinic acid_29 day_Low
nicotinic acid	8 day	Middle	644.0	13.7	41.3	64.2	21.3	33.2	5.6	119.1	96.5	18.0	1.0	0.0	2.0	78.0	16.0	21.3	350.0	1305.0	76.0	216.0	160.0	0.0	0.0	213.0	17.0	0.2	140.0	4.1	106.0	10.5	7.1	5.2	2.7	1.1	74.0	41.0	145.0	2.0	nicotinic acid_8 day_Middle
nicotinic acid	8 day	Middle	676.0	14.8	42.8	63.3	21.8	34.5	4.0	97.2	98.3	13.0	1.0	0.0	3.0	82.0	16.2	21.9	318.0	1436.0	64.0	124.0	141.0	0.0	0.0	179.0	16.0	0.1	140.0	4.0	107.0	10.5	6.5	5.7	2.9	1.1	78.0	54.0	178.0	1.0	nicotinic acid_8 day_Middle
nicotinic acid	8 day	Middle	627.0	13.4	41.1	65.5	21.3	32.5	7.1	103.2	92.9	25.0	1.0	0.0	6.0	67.0	15.2	22.7	314.0	2417.0	90.0	96.0	174.0	0.0	0.0	195.0	19.0	0.1	140.0	4.5	104.0	11.0	7.5	5.4	3.0	1.2	75.0	56.0	124.0	1.0	nicotinic acid_8 day_Middle
nicotinic acid	8 day	Middle	684.0	13.9	41.4	60.5	20.3	33.5	6.4	130.1	102.5	16.0	1.0	0.0	3.0	78.0	15.3	24.9	322.0	1405.0	85.0	135.0	173.0	0.0	0.0	169.0	16.0	0.1	138.0	4.7	103.0	10.9	7.5	5.4	3.0	1.2	64.0	44.0	106.0	2.0	nicotinic acid_8 day_Middle
nicotinic acid	8 day	Middle	630.0	13.3	40.3	64.0	21.1	33.1	7.1	114.4	130.4	24.0	1.0	0.0	3.0	70.0	15.5	24.7	325.0	1742.0	83.0	108.0	161.0	0.0	0.0	189.0	20.0	0.1	141.0	4.1	105.0	10.8	8.5	5.7	3.0	1.1	89.0	44.0	139.0	1.0	nicotinic acid_8 day_Middle
nicotinic acid	15 day	Middle	672.0	13.9	41.2	61.2	20.7	33.8	5.2	107.8	119.4	21.0	0.0	0.0	2.0	75.0	15.6	22.3	344.0	1613.0	55.0	122.0	127.0	0.01	0.0	197.0	19.0	0.2	138.0	3.9	105.0	10.4	6.2	5.8	3.1	1.1	74.0	38.0	155.0	2.0	nicotinic acid_15 day_Middle
nicotinic acid	15 day	Middle	681.0	14.1	41.4	60.8	20.8	34.2	4.6	122.0	164.0	14.0	0.0	0.0	3.0	81.0	15.5	25.1	315.0	1465.0	75.0	171.0	162.0	0.0	0.0	208.0	19.0	0.2	139.0	3.7	106.0	10.5	6.9	5.6	3.1	1.2	71.0	37.0	213.0	1.0	nicotinic acid_15 day_Middle
nicotinic acid	15 day	Middle	700.0	14.0	42.4	60.5	20.0	33.1	5.1	103.4	86.4	25.0	1.0	0.0	5.0	67.0	15.0	23.4	306.0	1409.0	102.0	174.0	188.0	0.0	0.0	228.0	19.0	0.2	137.0	4.0	103.0	10.9	6.7	6.0	3.1	1.0	66.0	41.0	163.0	2.0	nicotinic acid_15 day_Middle
nicotinic acid	15 day	Middle	737.0	14.5	42.7	58.0	19.7	34.0	4.5	106.3	122.1	20.0	1.0	0.0	4.0	74.0	16.0	22.6	332.0	1582.0	66.0	174.0	156.0	0.01	0.0	188.0	18.0	0.2	137.0	4.0	104.0	10.6	7.0	5.7	3.1	1.2	67.0	36.0	135.0	2.0	nicotinic acid_15 day_Middle
nicotinic acid	15 day	Middle	739.0	14.5	43.4	58.7	19.7	33.5	4.1	107.5	107.2	29.0	1.0	0.0	3.0	66.0	15.3	23.9	329.0	1407.0	90.0	139.0	180.0	0.01	0.0	184.0	17.0	0.2	137.0	3.9	104.0	11.0	7.0	5.8	3.0	1.1	66.0	46.0	166.0	2.0	nicotinic acid_15 day_Middle
nicotinic acid	29 day	Middle	800.0	15.1	43.0	53.7	18.9	35.2	2.8	92.4	86.9	16.0	1.0	0.0	2.0	80.0	16.2	24.8	312.0	1276.0	72.0	143.0	143.0	0.01	0.0	200.0	16.0	0.2	143.0	4.1	107.0	10.0	6.2	6.0	3.0	1.0	84.0	51.0	160.0	3.0	nicotinic acid_29 day_Middle
nicotinic acid	29 day	Middle	738.0	15.0	42.9	58.1	20.4	35.1	2.7	110.1	124.3	16.0	1.0	0.0	2.0	79.0	15.8	22.8	352.0	1020.0	76.0	115.0	154.0	0.01	0.0	189.0	17.0	0.2	142.0	4.3	107.0	10.4	6.8	6.2	2.9	0.9	61.0	35.0	134.0	2.0	nicotinic acid_29 day_Middle
nicotinic acid	29 day	Middle	751.0	15.2	43.0	57.3	20.2	35.3	2.3	106.8	81.9	15.0	1.0	0.0	4.0	77.0	15.5	25.8	317.0	800.0	56.0	85.0	113.0	0.01	0.0	199.0	14.0	0.2	142.0	4.2	107.0	10.6	6.3	5.7	3.0	1.1	61.0	34.0	112.0	3.0	nicotinic acid_29 day_Middle
nicotinic acid	29 day	Middle	781.0	14.9	42.6	54.5	19.1	35.1	2.3	104.0	99.3	29.0	2.0	0.0	3.0	66.0	16.6	25.6	344.0	1002.0	73.0	123.0	142.0	0.01	0.0	196.0	15.0	0.2	144.0	4.7	108.0	10.3	5.8	6.1	2.9	0.9	78.0	43.0	132.0	4.0	nicotinic acid_29 day_Middle
nicotinic acid	29 day	Middle	736.0	14.8	41.6	56.5	20.1	35.6	3.1	88.8	135.9	22.0	1.0	0.0	3.0	72.0	16.3	23.0	358.0	1201.0	70.0	167.0	150.0	0.0	0.0	184.0	18.0	0.2	144.0	4.5	106.0	10.7	6.3	6.3	3.2	1.0	72.0	44.0	208.0	2.0	nicotinic acid_29 day_Middle
nicotinic acid	8 day	High	713.0	13.8	41.7	58.5	19.3	33.1	6.5	112.6	116.9	10.0	1.0	0.0	4.0	84.0	16.0	20.1	320.0	1793.0	77.0	150.0	149.0	0.0	0.0	189.0	14.0	0.2	139.0	4.5	105.0	10.3	7.8	5.4	3.0	1.2	76.0	38.0	131.0	1.0	nicotinic acid_8 day_High
nicotinic acid	8 day	High	622.0	13.2	38.9	62.5	21.1	33.8	7.9	109.0	126.4	20.0	1.0	0.0	4.0	73.0	15.2	22.1	334.0	1626.0	75.0	107.0	154.0	0.0	0.0	201.0	13.0	0.2	140.0	4.2	104.0	10.6	7.7	5.5	3.0	1.3	81.0	43.0	127.0	2.0	nicotinic acid_8 day_High
nicotinic acid	8 day	High	697.0	14.2	42.7	61.3	20.4	33.3	4.9	96.6	130.5	19.0	0.0	0.0	3.0	75.0	16.7	20.5	336.0	1977.0	63.0	96.0	144.0	0.0	0.0	207.0	16.0	0.2	138.0	4.4	105.0	10.3	7.7	5.7	3.0	1.1	80.0	57.0	132.0	2.0	nicotinic acid_8 day_High
nicotinic acid	8 day	High	624.0	13.6	41.0	65.7	21.8	33.2	7.9	109.7	170.2	14.0	1.0	0.0	3.0	80.0	15.8	20.4	325.0	1732.0	61.0	115.0	138.0	0.02	0.0	199.0	17.0	0.1	140.0	4.5	106.0	11.2	7.7	5.6	3.1	1.2	76.0	47.0	150.0	2.0	nicotinic acid_8 day_High
nicotinic acid	8 day	High	643.0	13.1	38.6	60.1	20.4	33.9	6.3	108.1	94.7	21.0	1.0	0.0	3.0	74.0	16.4	19.7	312.0	1340.0	70.0	67.0	127.0	0.0	0.0	187.0	19.0	0.2	138.0	4.7	104.0	10.7	6.4	5.6	2.9	1.1	75.0	43.0	146.0	2.0	nicotinic acid_8 day_High
nicotinic acid	15 day	High	729.0	14.5	42.6	58.5	19.8	33.9	4.1	117.9	113.5	15.0	1.0	0.0	2.0	80.0	15.6	22.2	280.0	1218.0	71.0	192.0	162.0	0.0	0.0	174.0	18.0	0.2	139.0	4.1	107.0	10.5	6.6	5.7	3.2	1.2	74.0	42.0	187.0	1.0	nicotinic acid_15 day_High
